# Simple Text Format
# Sampling Rate (Hz):= 2000.0
# Resolution:= 12
# Units:= Volts
# Labels:= PCG	ECG
1.38447	1.72593
1.38769	1.72352
1.38527	1.72352
1.38527	1.72352
1.38527	1.72352
1.38366	1.72593
1.38527	1.72513
1.38527	1.72835
1.38527	1.73319
1.38689	1.73883
1.38527	1.74850
1.38527	1.75092
1.38850	1.76300
1.38527	1.77590
1.38527	1.78557
1.38769	1.79927
1.38850	1.81297
1.39253	1.82505
1.39172	1.84117
1.39011	1.85648
1.39172	1.87421
1.39253	1.89275
1.39495	1.91289
1.39333	1.93626
1.39575	1.95722
1.39656	1.98381
1.39736	2.00718
1.40139	2.03538
1.40059	2.06681
1.39978	2.09744
1.40139	2.13048
1.39978	2.16190
1.40381	2.20220
1.39817	2.23927
1.39817	2.27956
1.39817	2.31824
1.39656	2.36176
1.39817	2.40286
1.39575	2.44557
1.39333	2.48828
1.39253	2.53582
1.39092	2.57612
1.39172	2.62608
1.39011	2.66960
1.38769	2.70747
1.38447	2.75260
1.38769	2.79370
1.38689	2.83238
1.38366	2.86945
1.38205	2.90491
1.38125	2.93714
1.38044	2.96615
1.38205	2.99516
1.37963	3.00000
1.37963	3.00000
1.37963	3.00000
1.37963	3.00000
1.37963	3.00000
1.37963	3.00000
1.37963	3.00000
1.37883	3.00000
1.37883	3.00000
1.37883	3.00000
1.37883	2.99114
1.37802	2.95890
1.37641	2.91458
1.37641	2.87026
1.37963	2.81707
1.37722	2.75744
1.37802	2.69861
1.37722	2.62769
1.37802	2.55194
1.37963	2.47941
1.37883	2.40286
1.37963	2.32147
1.37963	2.23927
1.37963	2.15385
1.38205	2.06923
1.38125	1.98864
1.38205	1.91048
1.38366	1.83150
1.38205	1.75414
1.38769	1.68484
1.38447	1.62117
1.38447	1.56154
1.38689	1.50916
1.38850	1.46564
1.39253	1.42454
1.39333	1.39634
1.39414	1.36974
1.39495	1.34557
1.39656	1.32864
1.40300	1.31897
1.40300	1.31172
1.40462	1.31011
1.40542	1.31092
1.40542	1.31333
1.40784	1.32059
1.40623	1.32864
1.40542	1.33670
1.40300	1.34557
1.40139	1.36168
1.40300	1.36813
1.40059	1.38103
1.39736	1.39311
1.39495	1.40117
1.39495	1.41165
1.40139	1.41648
1.40462	1.42938
1.41187	1.43744
1.42234	1.44147
1.43443	1.44872
1.44894	1.45275
1.45861	1.46000
1.46586	1.46564
1.47311	1.46725
1.47392	1.47451
1.47150	1.47773
1.46505	1.48740
1.45700	1.49062
1.44813	1.49385
1.43927	1.50110
1.43121	1.50432
1.42073	1.51238
1.41348	1.51802
1.40623	1.52689
1.40300	1.53333
1.39656	1.54220
1.39092	1.55106
1.37963	1.55751
1.37158	1.57040
1.36513	1.57927
1.35304	1.59136
1.34176	1.60183
1.33289	1.60747
1.32403	1.61875
1.31275	1.62117
1.30791	1.63407
1.30147	1.64615
1.29341	1.65502
1.28938	1.66308
1.28857	1.67033
1.28938	1.67194
1.28938	1.68403
1.28938	1.68886
1.29421	1.69370
1.30147	1.69773
1.30630	1.70015
1.31436	1.70579
1.32242	1.70740
1.32967	1.71062
1.34015	1.71223
1.35223	1.71304
1.35788	1.71626
1.36916	1.71949
1.37963	1.72190
1.39011	1.72271
1.39736	1.72352
1.40542	1.72513
1.41509	1.72674
1.42073	1.72835
1.42799	1.72835
1.43524	1.73158
1.43685	1.73722
1.44491	1.73883
1.45216	1.74447
1.45538	1.74447
1.46103	1.74769
1.46264	1.74930
1.46747	1.75333
1.47150	1.75495
1.47795	1.76462
1.48278	1.76623
1.48359	1.77026
1.48440	1.77429
1.48440	1.77670
1.48198	1.77912
1.47875	1.77751
1.46908	1.77912
1.46022	1.77993
1.45619	1.78234
1.44652	1.78234
1.44491	1.78234
1.43604	1.78396
1.42960	1.78234
1.42234	1.77912
1.41429	1.77509
1.40542	1.77509
1.39414	1.77509
1.38447	1.77106
1.37963	1.77106
1.37480	1.76542
1.37238	1.76300
1.36996	1.76300
1.37077	1.75495
1.37077	1.75495
1.37238	1.75495
1.37560	1.75333
1.37480	1.75333
1.37238	1.75333
1.37077	1.75333
1.36755	1.75333
1.36271	1.75333
1.35385	1.75817
1.34740	1.76300
1.34015	1.76462
1.33289	1.76945
1.32806	1.77026
1.32081	1.77509
1.32000	1.77509
1.31919	1.78154
1.32242	1.78557
1.32806	1.78799
1.32886	1.79282
1.33692	1.79846
1.34256	1.80007
1.35143	1.80088
1.35868	1.80088
1.36432	1.80410
1.37077	1.80652
1.37963	1.80733
1.38205	1.80491
1.38689	1.80652
1.39011	1.80652
1.39172	1.80330
1.39333	1.80168
1.39736	1.80168
1.40220	1.80088
1.39978	1.79846
1.40139	1.79685
1.40300	1.79282
1.40462	1.79201
1.40542	1.78718
1.40381	1.78557
1.40381	1.78234
1.40542	1.78234
1.40542	1.77509
1.40623	1.77832
1.40703	1.77751
1.40623	1.77912
1.40542	1.77912
1.40542	1.77832
1.40623	1.77993
1.40542	1.78234
1.40542	1.78637
1.40542	1.78799
1.40381	1.79201
1.40381	1.79604
1.40220	1.80088
1.39817	1.80088
1.39575	1.80894
1.39253	1.81136
1.39253	1.81458
1.38850	1.82103
1.38608	1.82425
1.38044	1.82667
1.37963	1.82908
1.37963	1.82908
1.38125	1.83553
1.37963	1.83634
1.37963	1.83875
1.38125	1.83714
1.38527	1.83714
1.38447	1.83795
1.38447	1.83553
1.38608	1.83231
1.38527	1.82989
1.39011	1.82667
1.38769	1.82667
1.39011	1.81941
1.39253	1.81619
1.39253	1.81458
1.39333	1.81055
1.39253	1.80894
1.39172	1.80571
1.39172	1.80088
1.39011	1.80088
1.39092	1.80007
1.38689	1.80007
1.38769	1.79846
1.38689	1.79766
1.38769	1.80088
1.38930	1.80088
1.38689	1.80007
1.38689	1.80088
1.38527	1.80491
1.38205	1.80974
1.38850	1.81136
1.38527	1.81377
1.38366	1.81377
1.38205	1.82425
1.38689	1.82667
1.38769	1.82667
1.38527	1.83473
1.38689	1.83714
1.38689	1.84440
1.38689	1.84520
1.38850	1.84762
1.38769	1.85084
1.38527	1.85245
1.39011	1.85245
1.38769	1.85326
1.39172	1.85245
1.39253	1.85245
1.39253	1.85245
1.39575	1.85165
1.39817	1.84681
1.40139	1.84359
1.40139	1.84440
1.40381	1.83875
1.40381	1.83392
1.40462	1.83231
1.40542	1.82667
1.40542	1.82667
1.40623	1.82586
1.40623	1.82505
1.40623	1.82183
1.40864	1.81700
1.40623	1.81780
1.40623	1.81861
1.40542	1.81861
1.40542	1.81458
1.40623	1.81941
1.40542	1.82103
1.40542	1.82425
1.40542	1.82586
1.40542	1.82667
1.40542	1.82747
1.40462	1.83714
1.40462	1.84037
1.40139	1.84359
1.40139	1.84923
1.40462	1.85084
1.40220	1.85648
1.40220	1.85810
1.40139	1.86293
1.39897	1.86696
1.39817	1.86696
1.39736	1.87341
1.40059	1.87099
1.40139	1.87341
1.40139	1.87663
1.40542	1.87582
1.40381	1.87582
1.40300	1.87341
1.40381	1.87341
1.40139	1.86938
1.40462	1.86615
1.40059	1.86535
1.39817	1.86374
1.39736	1.86374
1.39495	1.85971
1.39575	1.85326
1.39253	1.85407
1.39253	1.85245
1.39172	1.85084
1.39253	1.85165
1.39253	1.84923
1.39011	1.84762
1.39011	1.84762
1.39011	1.84842
1.39011	1.85004
1.39011	1.85084
1.39011	1.85004
1.39253	1.85245
1.39172	1.85407
1.39253	1.85487
1.39333	1.85729
1.39253	1.86535
1.39333	1.86615
1.39253	1.87260
1.39253	1.87421
1.39253	1.87744
1.39172	1.87905
1.39011	1.88308
1.38850	1.88872
1.39011	1.89033
1.39253	1.89355
1.39092	1.89919
1.39092	1.90000
1.39172	1.90161
1.39253	1.90322
1.39253	1.90242
1.38930	1.90403
1.38930	1.90242
1.38769	1.90403
1.38689	1.90403
1.38689	1.90161
1.38366	1.90161
1.38447	1.89919
1.38286	1.89839
1.38044	1.89678
1.38205	1.89355
1.37963	1.89355
1.37963	1.89355
1.37963	1.89436
1.37963	1.89194
1.37963	1.89033
1.37963	1.89114
1.37802	1.89275
1.37963	1.89194
1.37963	1.89436
1.38205	1.89597
1.38044	1.89919
1.38366	1.90081
1.38205	1.90403
1.38366	1.90403
1.38527	1.90806
1.38447	1.91612
1.38205	1.91692
1.38125	1.92176
1.38044	1.92982
1.38366	1.92982
1.38044	1.93546
1.38366	1.93868
1.38286	1.94352
1.38527	1.94755
1.39011	1.94916
1.38850	1.95399
1.38850	1.95480
1.39172	1.95641
1.39092	1.95722
1.39092	1.95883
1.39172	1.95963
1.39172	1.96044
1.39172	1.95963
1.39253	1.95963
1.39253	1.95802
1.39253	1.95802
1.39253	1.95641
1.39414	1.95641
1.39414	1.95560
1.39575	1.95560
1.39736	1.95560
1.40059	1.95560
1.39978	1.95560
1.39978	1.95399
1.39897	1.95560
1.39817	1.95560
1.39656	1.95722
1.39575	1.95802
1.39414	1.96447
1.39253	1.96769
1.39172	1.96850
1.39092	1.97333
1.39011	1.98059
1.38769	1.98300
1.38850	1.98623
1.38447	1.99348
1.38527	1.99912
1.38447	2.00637
1.38527	2.00799
1.38689	2.01604
1.38366	2.02088
1.38447	2.02813
1.38850	2.03297
1.38366	2.03458
1.38366	2.03861
1.38366	2.03941
1.38447	2.04586
1.38286	2.04828
1.38044	2.04989
1.38125	2.04989
1.37963	2.04908
1.38205	2.05070
1.38205	2.05311
1.38447	2.05070
1.38527	2.04989
1.38769	2.04586
1.38850	2.04505
1.39092	2.04344
1.39172	2.04103
1.39253	2.03700
1.39092	2.03700
1.39092	2.03458
1.38769	2.03458
1.38527	2.03297
1.39011	2.03297
1.38527	2.03377
1.38689	2.03458
1.38527	2.03538
1.38850	2.03619
1.39092	2.04022
1.38769	2.04586
1.39092	2.04747
1.39172	2.05473
1.39092	2.05875
1.39092	2.06117
1.39172	2.06762
1.38850	2.07165
1.39011	2.07890
1.39011	2.08454
1.38689	2.08938
1.38769	2.09502
1.38850	2.10066
1.39092	2.10388
1.38850	2.11033
1.38930	2.11436
1.39092	2.11758
1.39172	2.12161
1.39333	2.12081
1.39333	2.12242
1.39333	2.12322
1.39495	2.12322
1.39414	2.12242
1.39414	2.12081
1.39495	2.12000
1.39333	2.11919
1.39253	2.11436
1.39172	2.11194
1.38850	2.11033
1.38527	2.10227
1.38447	2.10066
1.38286	2.09824
1.38447	2.09502
1.38447	2.09341
1.38850	2.08374
1.39253	2.08454
1.39172	2.08454
1.39092	2.08454
1.39253	2.08454
1.39253	2.08212
1.39172	2.07971
1.39092	2.07971
1.39253	2.08293
1.39092	2.08454
1.39253	2.08454
1.39253	2.08696
1.39253	2.08938
1.39253	2.09099
1.39253	2.09582
1.39253	2.09824
1.39011	2.09905
1.39092	2.10549
1.38850	2.10630
1.39092	2.10791
1.39011	2.10952
1.38850	2.11033
1.38930	2.11033
1.38769	2.11114
1.38769	2.11033
1.38447	2.10872
1.38769	2.10630
1.38366	2.10388
1.38527	2.09985
1.38769	2.09502
1.38850	2.09018
1.39092	2.08454
1.39092	2.08051
1.39011	2.07407
1.39092	2.06601
1.38769	2.06037
1.38689	2.05392
1.38527	2.04828
1.38527	2.04103
1.38527	2.03297
1.38689	2.02813
1.39092	2.02007
1.38769	2.01604
1.38769	2.00718
1.38527	2.00637
1.38527	1.99993
1.38850	1.99509
1.38447	1.99026
1.38527	1.98623
1.38447	1.98300
1.38527	1.97978
1.38850	1.97817
1.38769	1.97656
1.38850	1.97253
1.38689	1.97011
1.38769	1.96769
1.39011	1.96447
1.38769	1.96608
1.39092	1.96286
1.38930	1.95802
1.39253	1.95560
1.39172	1.95319
1.39253	1.94835
1.39253	1.94271
1.39253	1.93788
1.39253	1.93062
1.39333	1.92418
1.39253	1.91773
1.39253	1.90967
1.39253	1.90322
1.39333	1.89678
1.39333	1.88549
1.39253	1.87824
1.39253	1.86777
1.39414	1.86051
1.39333	1.85245
1.39495	1.84037
1.39253	1.83714
1.39253	1.82667
1.39333	1.81941
1.39253	1.81297
1.39656	1.80249
1.39495	1.80088
1.39414	1.79363
1.39414	1.78879
1.39656	1.78234
1.39817	1.77590
1.40059	1.77509
1.39736	1.77267
1.39817	1.77267
1.39978	1.76945
1.40139	1.76703
1.39736	1.76784
1.39978	1.76381
1.39736	1.76300
1.39817	1.76381
1.39736	1.76381
1.39656	1.76300
1.39575	1.76300
1.39656	1.75817
1.39495	1.75656
1.39736	1.75333
1.39575	1.75333
1.39495	1.75011
1.39414	1.74769
1.39575	1.74527
1.39575	1.74125
1.39253	1.73560
1.39414	1.72916
1.39333	1.72432
1.39414	1.71949
1.39575	1.71223
1.39333	1.70901
1.39736	1.70176
1.39656	1.69773
1.39736	1.69048
1.39897	1.68242
1.39736	1.67919
1.39575	1.67194
1.39495	1.66872
1.39575	1.66308
1.39736	1.65824
1.39414	1.65663
1.39253	1.65502
1.39253	1.65099
1.39172	1.65099
1.39253	1.65018
1.39011	1.65099
1.39092	1.65260
1.39011	1.65179
1.39011	1.65421
1.39092	1.65582
1.38769	1.65905
1.38527	1.66147
1.38769	1.66388
1.38447	1.66630
1.38689	1.66630
1.38205	1.67114
1.38125	1.67194
1.38205	1.67275
1.38205	1.67355
1.38286	1.67597
1.37963	1.67597
1.38044	1.67678
1.38125	1.67516
1.37963	1.67436
1.38205	1.67436
1.38044	1.67194
1.38044	1.67194
1.38044	1.67033
1.37963	1.66711
1.38205	1.66147
1.38044	1.65905
1.38044	1.65744
1.37963	1.65260
1.38125	1.65018
1.38366	1.64535
1.38366	1.64293
1.38366	1.64051
1.38527	1.63487
1.38689	1.63487
1.38769	1.62842
1.38769	1.63084
1.38366	1.62923
1.38689	1.62923
1.38930	1.62842
1.38850	1.64696
1.39011	1.62923
1.39253	1.63084
1.39253	1.63165
1.39253	1.63407
1.39817	1.63487
1.39978	1.63729
1.40300	1.64051
1.40542	1.64374
1.40542	1.64615
1.40945	1.64615
1.40945	1.65018
1.41429	1.65099
1.41912	1.65663
1.42718	1.65663
1.43443	1.65663
1.44410	1.65905
1.45619	1.65824
1.46908	1.65905
1.48278	1.65905
1.49729	1.65824
1.50777	1.65824
1.51421	1.65502
1.52227	1.65421
1.52549	1.65018
1.52952	1.64615
1.51985	1.64615
1.50454	1.64535
1.47070	1.64293
1.42718	1.63810
1.37560	1.63487
1.31597	1.63326
1.26278	1.63165
1.20799	1.63165
1.17172	1.62762
1.14755	1.62520
1.13304	1.62117
1.13304	1.62359
1.14593	1.62198
1.17495	1.62117
1.20718	1.62601
1.25311	1.62117
1.30227	1.62762
1.34982	1.62762
1.38769	1.62440
1.42718	1.62842
1.44974	1.63165
1.46828	1.63487
1.48278	1.63729
1.48359	1.64132
1.48681	1.64454
1.48278	1.64454
1.47553	1.64615
1.46264	1.64777
1.44974	1.64857
1.43927	1.65018
1.42396	1.65179
1.41106	1.65179
1.40381	1.65341
1.40059	1.65341
1.40139	1.65099
1.40139	1.65341
1.40300	1.65099
1.40300	1.64777
1.40300	1.64696
1.40220	1.64535
1.39333	1.64212
1.38769	1.64212
1.38205	1.63890
1.38125	1.63568
1.38044	1.63407
1.38044	1.63165
1.38366	1.63084
1.38850	1.62681
1.39253	1.62762
1.39575	1.62520
1.39333	1.62440
1.39495	1.62762
1.39817	1.62440
1.40381	1.62440
1.40945	1.62520
1.41751	1.62842
1.42879	1.63004
1.43685	1.63245
1.44410	1.63407
1.45619	1.63407
1.45941	1.64051
1.46425	1.64212
1.46505	1.64535
1.46183	1.64615
1.45941	1.64615
1.45216	1.65179
1.44410	1.65421
1.43363	1.65582
1.42315	1.65905
1.41348	1.65905
1.39736	1.65985
1.38769	1.65985
1.37722	1.66066
1.36110	1.65905
1.35626	1.65905
1.34982	1.65905
1.34256	1.65663
1.33853	1.65421
1.33853	1.65099
1.33934	1.64615
1.33370	1.64615
1.33370	1.64535
1.33209	1.64132
1.33289	1.63890
1.33612	1.63568
1.33531	1.63326
1.33531	1.63165
1.33853	1.63084
1.34015	1.63084
1.34176	1.62923
1.34418	1.62842
1.34821	1.63004
1.35223	1.62923
1.35465	1.62923
1.36271	1.63084
1.36190	1.63326
1.36593	1.63407
1.36674	1.63648
1.37158	1.64132
1.37722	1.63890
1.37480	1.64535
1.37238	1.64615
1.37802	1.64615
1.37802	1.65018
1.38044	1.65179
1.37963	1.65744
1.38205	1.65905
1.38366	1.65905
1.38769	1.66147
1.38930	1.66066
1.39172	1.66308
1.39172	1.66388
1.39253	1.66066
1.39414	1.66147
1.39736	1.65985
1.39817	1.65905
1.39656	1.65905
1.39978	1.65744
1.39736	1.65502
1.39736	1.65018
1.39414	1.64938
1.39414	1.64696
1.39253	1.64615
1.39172	1.64212
1.39333	1.64051
1.39253	1.63729
1.39253	1.63487
1.39092	1.63165
1.39172	1.62842
1.39172	1.62762
1.39011	1.62842
1.38930	1.62762
1.38769	1.62842
1.38447	1.62923
1.38689	1.62842
1.38366	1.63084
1.38366	1.63245
1.38366	1.63487
1.38447	1.63729
1.38769	1.63810
1.38769	1.64212
1.38850	1.64615
1.39011	1.64696
1.39092	1.65099
1.39333	1.65663
1.39333	1.65905
1.39414	1.65985
1.39495	1.66227
1.39414	1.66388
1.39736	1.66791
1.39495	1.66952
1.39495	1.66952
1.39575	1.66872
1.39736	1.67114
1.39817	1.66711
1.39495	1.66952
1.39736	1.66630
1.39736	1.66388
1.39736	1.65985
1.39897	1.65502
1.39736	1.65502
1.39736	1.65341
1.40059	1.65018
1.39978	1.64615
1.40139	1.64535
1.39817	1.64212
1.39736	1.63810
1.39575	1.63729
1.39495	1.63487
1.39575	1.63326
1.39253	1.63084
1.39011	1.63326
1.39092	1.63165
1.39011	1.62762
1.39092	1.62923
1.38850	1.63245
1.38930	1.63407
1.39011	1.63648
1.38689	1.63568
1.38527	1.64535
1.38850	1.64615
1.38769	1.64615
1.39011	1.64777
1.38850	1.65018
1.38769	1.65502
1.38689	1.65905
1.38769	1.65905
1.38850	1.66227
1.38769	1.66227
1.38769	1.66469
1.38447	1.66630
1.38769	1.66711
1.38850	1.66791
1.38769	1.66630
1.39011	1.66711
1.39092	1.66147
1.39253	1.66308
1.39333	1.65905
1.39575	1.65905
1.39414	1.65824
1.39978	1.65260
1.39978	1.65018
1.39817	1.64696
1.39978	1.64535
1.39978	1.64293
1.39978	1.64132
1.40059	1.63729
1.40139	1.63487
1.40300	1.63407
1.40300	1.63245
1.40139	1.63084
1.40300	1.63165
1.40220	1.63165
1.40300	1.63165
1.40381	1.63165
1.40381	1.63326
1.39978	1.63568
1.40381	1.63648
1.40139	1.64051
1.40139	1.64132
1.40220	1.64615
1.40059	1.64615
1.40059	1.64857
1.40059	1.65179
1.39978	1.65341
1.39978	1.65582
1.39817	1.65905
1.39656	1.65905
1.39414	1.66308
1.39333	1.66388
1.39253	1.66630
1.39253	1.66711
1.39333	1.66711
1.39414	1.66388
1.39414	1.66630
1.39333	1.66308
1.39333	1.65985
1.39253	1.65905
1.39253	1.65744
1.39333	1.65582
1.39253	1.65099
1.39253	1.64696
1.39172	1.64535
1.39092	1.64212
1.39253	1.63890
1.39253	1.63729
1.39253	1.63326
1.39092	1.63245
1.39253	1.63084
1.39172	1.62842
1.38850	1.62681
1.38850	1.62520
1.38769	1.62923
1.38769	1.62520
1.38447	1.62762
1.38447	1.62762
1.38366	1.63084
1.38205	1.63165
1.38286	1.63407
1.38205	1.63326
1.38125	1.64051
1.38044	1.64212
1.37963	1.64535
1.38044	1.64615
1.37963	1.64696
1.37963	1.65179
1.37963	1.65502
1.37963	1.65663
1.37963	1.65905
1.37963	1.66066
1.38044	1.66147
1.38044	1.66066
1.38044	1.66147
1.38125	1.65905
1.38527	1.65905
1.38769	1.65824
1.38850	1.65824
1.38850	1.65582
1.39011	1.65341
1.39092	1.64777
1.38850	1.65018
1.38527	1.64615
1.38527	1.64454
1.38205	1.64132
1.38447	1.63810
1.38205	1.63729
1.38205	1.63407
1.38205	1.63407
1.38125	1.63245
1.38608	1.63084
1.38366	1.63165
1.38769	1.62923
1.38769	1.63165
1.39011	1.63165
1.39253	1.63165
1.39092	1.63326
1.39172	1.63487
1.39172	1.63729
1.39333	1.63890
1.39253	1.64051
1.39253	1.64535
1.38930	1.64535
1.38769	1.64615
1.38689	1.65018
1.39253	1.65099
1.38850	1.65341
1.39092	1.65824
1.39011	1.65985
1.39092	1.66066
1.39092	1.66147
1.38769	1.66308
1.38850	1.66469
1.38769	1.66308
1.38447	1.66388
1.38850	1.66066
1.38527	1.66066
1.38527	1.65905
1.38366	1.65824
1.38447	1.65744
1.38850	1.65341
1.38689	1.64857
1.38366	1.64696
1.38366	1.64615
1.38527	1.64374
1.38769	1.63890
1.38689	1.63568
1.38769	1.63487
1.38850	1.63326
1.38850	1.63004
1.39172	1.63084
1.38850	1.62923
1.38769	1.62842
1.38769	1.62842
1.38769	1.62762
1.38930	1.62842
1.38769	1.63165
1.38366	1.63407
1.38527	1.63407
1.38366	1.63810
1.39011	1.63729
1.38527	1.64374
1.38447	1.64454
1.38769	1.64615
1.38689	1.64777
1.38850	1.65099
1.38689	1.65663
1.38689	1.65905
1.38527	1.65985
1.38527	1.66066
1.39011	1.66388
1.38769	1.66791
1.38850	1.66791
1.39011	1.67033
1.39092	1.66952
1.39333	1.66469
1.39172	1.66952
1.39253	1.66308
1.39253	1.66308
1.39253	1.66308
1.39656	1.65824
1.39495	1.65905
1.39495	1.65582
1.39495	1.65099
1.39656	1.65018
1.39817	1.64696
1.39656	1.64615
1.39736	1.64454
1.39817	1.64374
1.39736	1.63890
1.39817	1.63729
1.39656	1.64132
1.39736	1.63729
1.39575	1.63648
1.39575	1.64051
1.39656	1.63890
1.39414	1.64212
1.39414	1.64374
1.39495	1.64535
1.39495	1.64615
1.39736	1.64696
1.39333	1.65341
1.39333	1.65421
1.39414	1.65824
1.39253	1.65905
1.39253	1.66147
1.39092	1.66791
1.39092	1.67114
1.39011	1.67114
1.38769	1.67194
1.38527	1.67436
1.38447	1.67758
1.38850	1.67678
1.38608	1.67597
1.39011	1.67194
1.39172	1.67516
1.39172	1.67275
1.39253	1.67194
1.39253	1.67194
1.39253	1.66711
1.39414	1.66711
1.39172	1.66308
1.39253	1.66066
1.39253	1.65905
1.39253	1.65502
1.39495	1.64777
1.39253	1.64696
1.39333	1.64777
1.39253	1.64535
1.39495	1.64374
1.39656	1.64132
1.39495	1.64132
1.39414	1.64212
1.39333	1.64051
1.39656	1.64293
1.39656	1.64132
1.39495	1.64374
1.39333	1.64374
1.39495	1.64615
1.39575	1.64857
1.39495	1.64938
1.39575	1.65502
1.39333	1.65663
1.39414	1.65985
1.39333	1.66388
1.39656	1.66388
1.39414	1.66952
1.39333	1.67194
1.39333	1.67194
1.39333	1.67678
1.39495	1.67678
1.39253	1.68081
1.39092	1.68081
1.39253	1.68161
1.39172	1.68242
1.39414	1.68161
1.39333	1.68000
1.39253	1.67597
1.39414	1.67597
1.39495	1.67275
1.39495	1.67194
1.39253	1.67033
1.39253	1.66630
1.39253	1.66308
1.39333	1.65985
1.39414	1.65824
1.39333	1.65582
1.39253	1.65502
1.39414	1.65018
1.39414	1.64938
1.39656	1.64615
1.39333	1.64696
1.39414	1.64615
1.39333	1.64454
1.39333	1.64615
1.39414	1.64454
1.39333	1.64615
1.39253	1.64615
1.39253	1.64696
1.39172	1.65179
1.39253	1.64938
1.38930	1.65502
1.38850	1.65421
1.39011	1.65985
1.39011	1.66066
1.39172	1.66308
1.39092	1.66791
1.39092	1.66791
1.38930	1.67033
1.38850	1.67194
1.38930	1.67194
1.38769	1.67275
1.38769	1.67275
1.38689	1.67275
1.38769	1.67194
1.39011	1.67194
1.38850	1.67033
1.39172	1.67033
1.39092	1.66469
1.39092	1.66147
1.39253	1.65824
1.39172	1.65663
1.39253	1.65502
1.39092	1.65018
1.39253	1.64615
1.39333	1.64374
1.39172	1.64132
1.39253	1.64132
1.39172	1.63487
1.39172	1.63568
1.39253	1.63245
1.39172	1.63165
1.39172	1.63245
1.39253	1.63245
1.39253	1.63245
1.39414	1.63245
1.39333	1.63810
1.39253	1.63568
1.39253	1.63890
1.39414	1.64212
1.39333	1.64454
1.39172	1.64696
1.39253	1.64857
1.39092	1.65421
1.39092	1.65905
1.39253	1.65905
1.39092	1.66469
1.39011	1.67114
1.39011	1.67114
1.39011	1.67355
1.39092	1.67516
1.38930	1.67678
1.38769	1.68081
1.38689	1.68081
1.39011	1.68242
1.39011	1.68081
1.39092	1.68242
1.39011	1.68242
1.39011	1.68081
1.38930	1.67678
1.39253	1.67355
1.39172	1.67194
1.39172	1.67033
1.39092	1.67033
1.39253	1.66630
1.39253	1.66227
1.39172	1.66066
1.39253	1.65744
1.39172	1.65824
1.39253	1.65663
1.39253	1.65663
1.39253	1.65663
1.38850	1.65582
1.38930	1.65341
1.38930	1.65744
1.39011	1.65663
1.39092	1.65824
1.38930	1.65985
1.39092	1.66308
1.38769	1.66791
1.39092	1.66952
1.38769	1.67194
1.38689	1.67597
1.38447	1.68322
1.38447	1.68564
1.38527	1.68967
1.38447	1.69612
1.38125	1.69853
1.38205	1.70176
1.38205	1.70579
1.38205	1.70821
1.38044	1.71062
1.38044	1.71304
1.38125	1.71304
1.38044	1.71546
1.38205	1.71546
1.38044	1.71626
1.38044	1.71626
1.38044	1.71626
1.38286	1.71304
1.38205	1.71223
1.37883	1.71062
1.37802	1.71062
1.37883	1.70659
1.37963	1.70659
1.38044	1.70176
1.38044	1.71788
1.38366	1.70015
1.38286	1.69853
1.38689	1.69692
1.38689	1.69773
1.38205	1.69773
1.38205	1.69773
1.38125	1.69773
1.38205	1.69773
1.38366	1.70015
1.38366	1.70015
1.38205	1.70176
1.38447	1.70659
1.38366	1.70901
1.38527	1.71062
1.38205	1.71546
1.38447	1.71949
1.38366	1.72352
1.38769	1.72352
1.38930	1.72835
1.39011	1.73158
1.39011	1.73560
1.39253	1.73883
1.39253	1.74044
1.39414	1.74366
1.39333	1.74366
1.39333	1.74689
1.39495	1.74527
1.39495	1.74366
1.39656	1.74044
1.39656	1.73883
1.39333	1.73399
1.39495	1.73641
1.39736	1.72755
1.39656	1.72432
1.39414	1.72271
1.39414	1.71546
1.39414	1.71223
1.39414	1.71062
1.39414	1.70256
1.39253	1.69853
1.39253	1.69612
1.39011	1.69289
1.39172	1.68886
1.39253	1.68242
1.38930	1.68403
1.39092	1.68081
1.38930	1.68081
1.38930	1.68161
1.39172	1.68161
1.39092	1.68081
1.39253	1.68322
1.39253	1.68403
1.39253	1.68806
1.39978	1.68886
1.39495	1.69289
1.39736	1.69773
1.39656	1.69934
1.39656	1.69934
1.39978	1.70579
1.39656	1.70659
1.39656	1.71143
1.39656	1.71304
1.39495	1.71465
1.39817	1.71626
1.39656	1.72029
1.39736	1.72029
1.39656	1.72029
1.39656	1.72029
1.39736	1.71868
1.39495	1.71546
1.39495	1.71626
1.39414	1.71143
1.39414	1.71062
1.39253	1.70659
1.39333	1.70176
1.39253	1.69853
1.39253	1.69692
1.39172	1.69289
1.39253	1.68725
1.39172	1.68564
1.39172	1.68242
1.38850	1.67919
1.39172	1.67436
1.39172	1.67194
1.38850	1.67114
1.39092	1.67114
1.39172	1.66952
1.39011	1.66952
1.39253	1.66630
1.39092	1.66711
1.39253	1.66872
1.39253	1.67194
1.39253	1.67194
1.39495	1.67114
1.39253	1.67275
1.39253	1.67516
1.39092	1.68000
1.39172	1.68322
1.39333	1.68403
1.39253	1.68725
1.39253	1.68967
1.39253	1.69209
1.39253	1.69531
1.39253	1.69289
1.39172	1.69692
1.38850	1.69773
1.39172	1.69692
1.39011	1.69531
1.39253	1.69370
1.39253	1.69209
1.39011	1.69048
1.39253	1.68725
1.39333	1.68484
1.39495	1.68000
1.39253	1.67919
1.39253	1.67355
1.39333	1.67033
1.39253	1.66952
1.39333	1.66630
